Target protein id,ACC,Sn,Sp,Precision,F1-score,AUC,MCC,Positive MSE,Positive R,Positive R P value,Positive sample count,target_protein_id,target_chembl_id,uniprot_id,target_pref_name,organism,target_class_l1,target_class_l2
tp0232,0.99,1.0,0.98,0.9803921568627452,0.99009900990099,0.9998,0.9801960588196068,0.3991361037675148,0.6921156561269481,1.529330604770435e-15,100,tp0232,CHEMBL4398,P41231,Purinergic receptor P2Y2,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6348905508011431,0.6914291846928683,1.6736904822053418e-15,100,tp0371,CHEMBL2014,P41146,Nociceptin receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0704,0.935,0.87,1.0,1.0,0.93048128342246,0.9894,0.8774460122564686,0.3487630098060558,0.6899886398078471,2.0208236007231915e-15,100,tp0704,CHEMBL4633,P22001,Voltage-gated potassium channel subunit Kv1.3,Homo sapiens,Ion channel,Voltage-gated ion channel
tp0360,0.98,0.96,1.0,1.0,0.979591836734694,0.9893999999999998,0.9607689228305228,0.8155000253462515,0.689680260249296,2.1037261517981345e-15,100,tp0360,CHEMBL1875,Q13639,Serotonin 4 (5-HT4) receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0254,0.94,0.9,0.98,0.9782608695652174,0.9375,0.9747,0.8828295892956407,0.5978707167165616,0.6890697180878929,2.277691921853417e-15,100,tp0254,CHEMBL4302,P08183,P-glycoprotein 1,Homo sapiens,Transporter,Primary active transporter
tp0333,0.98,0.97,0.99,0.9897959183673468,0.9797979797979798,0.9978,0.9601920576192068,0.895446989218854,0.6886975472660277,2.3904921812830573e-15,100,tp0333,CHEMBL3629,P68400,Casein kinase II alpha,Homo sapiens,Enzyme,Kinase
tp0502,0.985,0.97,1.0,1.0,0.9847715736040608,0.9992,0.9704367948586524,0.6474014309597463,0.6886597279124546,2.4022531866255845e-15,100,tp0502,CHEMBL4422,O14842,Free fatty acid receptor 1,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0197,0.93,0.91,0.95,0.9479166666666666,0.9285714285714286,0.9763,0.8606888267023433,0.6203559109679994,0.6879388528262094,2.6374522952793537e-15,100,tp0197,CHEMBL4303;CHEMBL2095165,P08238;P08238,Heat shock protein HSP 90-beta;Heat shock protein HSP90,Homo sapiens;Homo sapiens,Other cytosolic protein;Other cytosolic protein,
tp0601,0.965,0.93,1.0,1.0,0.9637305699481864,0.9974,0.932286907826487,0.6443784871576167,0.686999587572236,2.9775868857407898e-15,100,tp0601,CHEMBL1795186,Q15059,Bromodomain-containing protein 3,Homo sapiens,Epigenetic regulator,Reader
tp0403,0.99,0.98,1.0,1.0,0.98989898989899,0.9994,0.9801960588196068,0.795530787938927,0.6869282762587051,3.005079342762437e-15,100,tp0403,CHEMBL4145,Q9UKV0,Histone deacetylase 9,Homo sapiens,Epigenetic regulator,Eraser
tp0128,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.9979,0.9700485036378032,0.7159036456756696,0.6861675697882107,3.314088972845273e-15,100,tp0128,CHEMBL2938,P05129,Protein kinase C gamma,Homo sapiens,Enzyme,Kinase
tp0512,0.903448275862069,0.9411764705882352,0.8701298701298701,0.8648648648648649,0.9014084507042254,0.972307104660046,0.809915396354518,1.2743381808570453,0.6857387110054901,1.1018310028438649e-10,68,tp0512,CHEMBL4677,Q92843,Apoptosis regulator Bcl-W,Homo sapiens,Other cytosolic protein,
tp0460,0.995,0.99,1.0,1.0,0.9949748743718592,0.9998,0.9900495037128092,0.6621924212046143,0.6856169287135631,3.5567512715160375e-15,100,tp0460,CHEMBL3892,Q99500,Sphingosine 1-phosphate receptor Edg-3,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0321,0.96,0.92,1.0,1.0,0.9583333333333334,0.9976,0.9229582069908971,1.185014010346914,0.6852199243133591,3.742297404554938e-15,100,tp0321,CHEMBL1889,P37288,Vasopressin V1a receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0740,0.975,0.99,0.96,0.9611650485436892,0.9753694581280788,0.9941,0.9504277887790924,0.2520061009909179,0.6831380911257466,4.8795342427956495e-15,100,tp0740,CHEMBL3038488;CHEMBL1914278,P48544;P48544,Kir3.1/Kir3.4;G protein-activated inward rectifier potassium channel 4,Homo sapiens;Homo sapiens,Ion channel;Ion channel,Voltage-gated ion channel;Voltage-gated ion channel
tp0225,0.99,1.0,0.98,0.9803921568627452,0.99009900990099,0.9996,0.9801960588196068,0.6727021252320284,0.6824743463293628,5.307869388582294e-15,100,tp0225,CHEMBL260,Q16539,MAP kinase p38 alpha,Homo sapiens,Enzyme,Kinase
tp0637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4780661127483294,0.6816295467535328,5.905969241127039e-15,100,tp0637,CHEMBL5462,Q13490,Baculoviral IAP repeat-containing protein 2,Homo sapiens,Enzyme,
tp0523,0.935,0.87,1.0,1.0,0.93048128342246,0.9843,0.8774460122564686,1.4023386466036527,0.681233656364044,6.208237246904103e-15,100,tp0523,CHEMBL4616,Q92847,Ghrelin receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7492083412867057,0.6809950616952251,6.397588165911165e-15,100,tp0005,CHEMBL1898,P28222,Serotonin 1b (5-HT1b) receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0841,0.9,0.96,0.84,0.8571428571428571,0.9056603773584906,0.895,0.8058229640253803,0.4166704312198951,0.6807913060106353,6.563708655352575e-15,100,tp0841,CHEMBL3913,P09871,Complement C1s,Homo sapiens,Enzyme,Protease
tp0458,0.99,1.0,0.98,0.9803921568627452,0.99009900990099,0.9997,0.9801960588196068,0.7112399514894525,0.6801648367972483,7.1010564902766804e-15,100,tp0458,CHEMBL2179,P04062,Beta-glucocerebrosidase,Homo sapiens,Enzyme,
tp0101,0.975,0.95,1.0,1.0,0.9743589743589745,0.9982,0.9511897312113418,0.7897289870718699,0.6790120915329768,8.203228887253794e-15,100,tp0101,CHEMBL203,P00533,Epidermal growth factor receptor erbB1,Homo sapiens,Enzyme,Kinase
tp0268,0.98,0.98,0.98,0.98,0.98,0.9986,0.96,0.6525051648984674,0.6765387835887294,1.115519438796921e-14,100,tp0268,CHEMBL279;CHEMBL2095227,P35968;P35968,Vascular endothelial growth factor receptor 2;Vascular endothelial growth factor receptor,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4586893701029736,0.6764603015041548,1.1263981523709555e-14,100,tp0071,CHEMBL5971,Q99835,Smoothened homolog,Homo sapiens,Membrane receptor,Frizzled family G protein-coupled receptor
tp0258,0.99,0.98,1.0,1.0,0.98989898989899,0.9997,0.9801960588196068,0.6635622685161323,0.6759565460922816,1.1987116837268731e-14,100,tp0258,CHEMBL4618,P09960,Leukotriene A4 hydrolase,Homo sapiens,Enzyme,Protease
tp0212,0.97,0.94,1.0,1.0,0.9690721649484536,0.9974,0.9416965821485116,0.7924932991524782,0.6740480240674691,1.5156968743010686e-14,100,tp0212,CHEMBL4662,P28074,Proteasome Macropain subunit MB1,Homo sapiens,Enzyme,Protease
tp0178,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,0.9987,0.9900495037128092,0.533685702352562,0.6729806578897627,1.7269134416648073e-14,100,tp0178,CHEMBL3486,Q54A96,Dihydroorotate dehydrogenase,Plasmodium falciparum,Enzyme,Oxidoreductase
tp0592,0.985,0.97,1.0,1.0,0.9847715736040608,1.0,0.9704367948586524,0.551117600892644,0.6723522809984089,1.8643031153591382e-14,100,tp0592,CHEMBL1075091,Q03732,Core antigen,Hepatitis B virus,Structural protein,
tp0380,0.965,0.93,1.0,1.0,0.9637305699481864,0.9937,0.932286907826487,0.7234768430509452,0.6710783415587043,2.1760537176459183e-14,100,tp0380,CHEMBL4794,Q8NER1,Vanilloid receptor,Homo sapiens,Ion channel,Voltage-gated ion channel
tp0132,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.6882553792254958,0.6701771551905389,2.426466101131932e-14,100,tp0132,CHEMBL4718;CHEMBL3883293,Q9BUB5;Q9BUB5,MAP kinase-interacting serine/threonine-protein kinase MNK1;MAP kinase-interacting serine/threonine-protein kinase 1/2,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0606,0.975,0.97,0.98,0.9797979797979798,0.9748743718592964,0.9923,0.9500475035627968,1.414789730607556,0.6681275217985421,3.1042153014592586e-14,100,tp0606,CHEMBL1784,P43220,Glucagon-like peptide 1 receptor,Homo sapiens,Membrane receptor,Family B G protein-coupled receptor
tp0214,0.915,0.97,0.86,0.8738738738738738,0.919431279620853,0.9883,0.8350675345296497,0.587875789442107,0.6673271749504007,3.4158289112732296e-14,100,tp0214,CHEMBL6152,P37840,Alpha-synuclein,Homo sapiens,Unclassified protein,
tp0331,0.94,0.92,0.96,0.9583333333333334,0.9387755102040816,0.9865,0.8807048459279792,0.8092350489914498,0.6669007780344754,3.5939939943528055e-14,100,tp0331,CHEMBL2492,P36544,Neuronal acetylcholine receptor protein alpha-7 subunit,Homo sapiens,Ion channel,Ligand-gated ion channel
tp0395,0.99,0.98,1.0,1.0,0.98989898989899,0.9995,0.9801960588196068,0.7362670518510497,0.6653960395545099,4.2974739029794346e-14,100,tp0395,CHEMBL2835,P23458,Tyrosine-protein kinase JAK1,Homo sapiens,Enzyme,Kinase
tp0090,0.98,0.97,0.99,0.9897959183673468,0.9797979797979798,0.9975,0.9601920576192068,0.9844531040068066,0.6643404530597485,4.868657175093878e-14,100,tp0090,CHEMBL2056;CHEMBL2096905,P21728;P21728,Dopamine D1 receptor;Dopamine receptor,Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor,Family A G protein-coupled receptor;Family A G protein-coupled receptor
tp0139,0.99,0.98,1.0,1.0,0.98989898989899,0.9998,0.9801960588196068,0.8578650143871738,0.6640628557611228,5.0306642833726424e-14,100,tp0139,CHEMBL3045,P05771,Protein kinase C beta,Homo sapiens,Enzyme,Kinase
tp0694,0.99,0.99,0.99,0.99,0.99,0.9998,0.98,0.2706978994734188,0.6632968596086146,5.505224520425899e-14,100,tp0694,CHEMBL3475,P05121,Plasminogen activator inhibitor-1,Homo sapiens,Secreted protein,
tp0085,0.995,0.99,1.0,1.0,0.9949748743718592,0.9992,0.9900495037128092,0.8126133342054053,0.66320543774395,5.5646765970905387e-14,100,tp0085,CHEMBL2093865;CHEMBL5103,Q969S8;Q969S8,Histone deacetylase;Histone deacetylase 10,Homo sapiens;Homo sapiens,Epigenetic regulator;Epigenetic regulator,Eraser;Eraser
tp0144,0.99,0.98,1.0,1.0,0.98989898989899,0.9995,0.9801960588196068,0.514929796667972,0.6620777438309717,6.351090081051106e-14,100,tp0144,CHEMBL1741186,P51449,Nuclear receptor ROR-gamma,Homo sapiens,Transcription factor,Nuclear receptor
tp0046,0.97,0.94,1.0,1.0,0.9690721649484536,0.9992,0.9416965821485116,0.6208903865667008,0.6620349840920257,6.382932176571577e-14,100,tp0046,CHEMBL3227,P41594,Metabotropic glutamate receptor 5,Homo sapiens,Membrane receptor,Family C G protein-coupled receptor
tp0645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6473189958133071,0.6614565007946588,6.829191579227664e-14,100,tp0645,CHEMBL3991,P08709,Coagulation factor VII,Homo sapiens,Enzyme,Protease
tp0175,0.96,0.92,1.0,1.0,0.9583333333333334,0.9985,0.9229582069908971,0.9742949849604636,0.660835687850833,7.341660140734474e-14,100,tp0175,CHEMBL2695,Q05397,Focal adhesion kinase 1,Homo sapiens,Enzyme,Kinase
tp0689,0.96,0.93,0.99,0.9893617021276596,0.9587628865979382,0.9971,0.9216604846559902,0.6677819428054781,0.6600594031127706,8.034985525763806e-14,100,tp0689,CHEMBL2096909;CHEMBL4029,P25024;P25024,"Interleukin-8 receptors, CXCR1/CXCR2;Interleukin-8 receptor A",Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor,Family A G protein-coupled receptor;Family A G protein-coupled receptor
tp0708,0.985,1.0,0.97,0.970873786407767,0.9852216748768472,0.9999,0.9704367948586524,0.8745672667198566,0.6595190517251941,8.554543265446757e-14,100,tp0708,CHEMBL4367,P42681,Tyrosine-protein kinase TXK,Homo sapiens,Enzyme,Kinase
tp0473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0657697217826918,0.6583816224284038,9.756532691976617e-14,100,tp0473,CHEMBL4531,P17931,Galectin-3,Homo sapiens,Other cytosolic protein,
tp0534,0.985,1.0,0.97,0.970873786407767,0.9852216748768472,1.0,0.9704367948586524,0.5679110868238072,0.6577942493912525,1.0439640623628249e-13,100,tp0534,CHEMBL4601,Q13882,Tyrosine-protein kinase BRK,Homo sapiens,Enzyme,Kinase
tp0270,0.98,0.97,0.99,0.9897959183673468,0.9797979797979798,0.9965,0.9601920576192068,0.7536595843736683,0.6576932662132666,1.0561651305852673e-13,100,tp0270,CHEMBL1906,P04049,Serine/threonine-protein kinase RAF,Homo sapiens,Enzyme,Kinase
tp0480,0.945,0.98,0.91,0.9158878504672896,0.9468599033816424,0.9857,0.8921885461995414,0.3777166291167122,0.6576123039489751,1.066046721989944e-13,100,tp0480,CHEMBL2474,P53582,Methionine aminopeptidase 1,Homo sapiens,Enzyme,Protease
tp0546,0.935,0.88,0.99,0.9887640449438202,0.9312169312169312,0.9832,0.875311753061199,1.019248652886561,0.6575334674262344,1.0757547599920573e-13,100,tp0546,CHEMBL4801,P29466,Caspase-1,Homo sapiens,Enzyme,Protease
tp0384,0.99,1.0,0.98,0.9803921568627452,0.99009900990099,1.0,0.9801960588196068,0.6719927780446122,0.6569907976919922,1.1449382681902238e-13,100,tp0384,CHEMBL5137,Q14416,Metabotropic glutamate receptor 2,Homo sapiens,Membrane receptor,Family C G protein-coupled receptor
tp0604,0.945,0.95,0.94,0.9405940594059404,0.945273631840796,0.9898,0.8900445033377781,0.5345334309868273,0.6567127009667211,1.1820403974783562e-13,100,tp0604,CHEMBL3623,P15559,Quinone reductase 1,Homo sapiens,Enzyme,Oxidoreductase
tp0616,0.975,0.96,0.99,0.9896907216494846,0.9746192893401016,0.9986,0.9504277887790924,0.6566282101083024,0.6559238756123922,1.293718956393733e-13,100,tp0616,CHEMBL3286,P00749,Urokinase-type plasminogen activator,Homo sapiens,Enzyme,Protease
tp0735,0.985,0.97,1.0,1.0,0.9847715736040608,0.9991,0.9704367948586524,0.9641827948454053,0.6559158173025863,1.2949108515630322e-13,100,tp0735,CHEMBL1811,P34995,Prostanoid EP1 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7250109860405121,0.6545514771517668,1.512783904094664e-13,100,tp0587,CHEMBL1782,P14324,Farnesyl diphosphate synthase,Homo sapiens,Enzyme,Transferase
tp0752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113608798344992,0.6536391998348762,1.677813139700491e-13,100,tp0752,CHEMBL5443,O00311,Cell division cycle 7-related protein kinase,Homo sapiens,Enzyme,Kinase
tp0427,0.92,0.84,1.0,1.0,0.9130434782608696,0.9816,0.8509629433967631,0.5279468429803228,0.6531228073897335,1.77880711922866e-13,100,tp0427,CHEMBL3861,Q15119,Pyruvate dehydrogenase kinase isoform 2,Homo sapiens,Enzyme,Kinase
tp0109,0.985,0.97,1.0,1.0,0.9847715736040608,0.9975,0.9704367948586524,0.5757452380123782,0.6519747575518728,2.0248382082973577e-13,100,tp0109,CHEMBL4481,P35228,"Nitric oxide synthase, inducible",Homo sapiens,Enzyme,
tp0684,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.5816394407014837,0.6518009935756509,2.0648324572724432e-13,100,tp0684,CHEMBL3831201;CHEMBL3347256,Q99436;Q99436,20S proteasome;Proteasome subunit beta type-7,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Protease;Protease
tp0376,0.98,0.96,1.0,1.0,0.979591836734694,0.9953,0.9607689228305228,1.035212089773594,0.6511817273864915,2.2136707563276898e-13,100,tp0376,CHEMBL2203,O43193,Motilin receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0357,0.995,0.99,1.0,1.0,0.9949748743718592,0.9988,0.9900495037128092,0.6096412945035332,0.6510196024721616,2.25431861794574e-13,100,tp0357,CHEMBL4791,P42892,Endothelin-converting enzyme 1,Homo sapiens,Enzyme,Protease
tp0809,0.99,0.98,1.0,1.0,0.98989898989899,0.9988,0.9801960588196068,0.8021614292875203,0.647886690471228,3.19732473175865e-13,100,tp0809,CHEMBL1944495,P28065,Proteasome subunit beta type-9,Homo sapiens,Enzyme,Protease
tp0118,0.955,0.91,1.0,1.0,0.9528795811518324,0.9832,0.9137080416200248,0.9953621113299764,0.6470257847836107,3.517097318432193e-13,100,tp0118,CHEMBL231,P35367,Histamine H1 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4401986379245835,0.6464735435137697,3.738265548594063e-13,100,tp0387,CHEMBL3192,Q9BY41,Histone deacetylase 8,Homo sapiens,Epigenetic regulator,Eraser
tp0100,0.985,0.97,1.0,1.0,0.9847715736040608,0.9986,0.9704367948586524,0.5429799368748877,0.6454029016248081,4.205957199826244e-13,100,tp0100,CHEMBL1991,O14920,Inhibitor of nuclear factor kappa B kinase beta subunit,Homo sapiens,Enzyme,Kinase
tp0125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7814514996764323,0.6449117963587822,4.438950554508716e-13,100,tp0125,CHEMBL242,Q92731,Estrogen receptor beta,Homo sapiens,Transcription factor,Nuclear receptor
tp0636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6050164773415131,0.6433844033055672,5.246076890491028e-13,100,tp0636,CHEMBL5335,Q13489,Baculoviral IAP repeat-containing protein 3,Homo sapiens,Enzyme,
tp0230,0.935,0.88,0.99,0.9887640449438202,0.9312169312169312,0.9938,0.875311753061199,0.628992902157767,0.643063097833297,5.433071898492439e-13,100,tp0230,CHEMBL4163,O60603,Toll-like receptor 2,Homo sapiens,Membrane receptor,Toll-like and Il-1 receptors
tp0160,0.925,0.86,0.99,0.9885057471264368,0.9197860962566844,0.9768,0.8572748395609175,0.7233202899480823,0.6424907741067261,5.782227010200484e-13,100,tp0160,CHEMBL3012,Q13946,Phosphodiesterase 7A,Homo sapiens,Enzyme,Phosphodiesterase
tp0761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9557185371820622,0.6423920486036626,5.844608723274582e-13,100,tp0761,CHEMBL2095226,P08648,Integrin alpha-5/beta-1,Homo sapiens,Membrane receptor,
tp0041,0.99,0.99,0.99,0.99,0.99,0.9998,0.98,0.913379351911004,0.6411028812150925,6.721332410785651e-13,100,tp0041,CHEMBL230,P35354,Cyclooxygenase-2,Homo sapiens,Enzyme,Oxidoreductase
tp0626,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.6081177627406731,0.64058680071824,7.1068066134051e-13,100,tp0626,CHEMBL4296661,Q9BVC4,mTORC1,Homo sapiens,Enzyme,Kinase
tp0030,0.975,0.95,1.0,1.0,0.9743589743589745,0.9972,0.9511897312113418,0.7374562489916971,0.6394643102500956,8.020363667866968e-13,100,tp0030,CHEMBL219,P21917,Dopamine D4 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0346,0.955,0.99,0.92,0.9252336448598132,0.9565217391304348,0.9966,0.9122377270130142,0.4665914465426746,0.6389299695723218,8.494139301722383e-13,100,tp0346,CHEMBL1939,P13922,Dihydrofolate reductase,Plasmodium falciparum K1,Enzyme,Oxidoreductase
tp0827,0.995,0.99,1.0,1.0,0.9949748743718592,0.9974,0.9900495037128092,0.4808453595559046,0.6385425418100489,8.854443419131739e-13,100,tp0827,CHEMBL2146302,O94925,"Glutaminase kidney isoform, mitochondrial",Homo sapiens,Enzyme,Hydrolase
tp0623,0.925,0.95,0.9,0.9047619047619048,0.926829268292683,0.9834,0.85106449634699,0.6393652883300456,0.6383548483514684,9.034261926348365e-13,100,tp0623,CHEMBL3308,P55212,Caspase-6,Homo sapiens,Enzyme,Protease
tp0556,0.985,0.97,1.0,1.0,0.9847715736040608,0.9981,0.9704367948586524,0.906243975520888,0.6380458258484502,9.338029375734949e-13,100,tp0556,CHEMBL5608,Q16288,NT-3 growth factor receptor,Homo sapiens,Enzyme,Kinase
tp0375,0.985,0.97,1.0,1.0,0.9847715736040608,0.9994,0.9704367948586524,0.6625207123255323,0.6377889295961809,9.598045062119085e-13,100,tp0375,CHEMBL1995,P43119,Prostanoid IP receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0342,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.6089321488269903,0.6375941273042569,9.799860655484793e-13,100,tp0342,CHEMBL2337,P48067,Glycine transporter 1,Homo sapiens,Transporter,Electrochemical transporter
tp0506,0.995,0.99,1.0,1.0,0.9949748743718592,0.998,0.9900495037128092,0.7805243760534006,0.637398488725925,1.0006664910549803e-12,100,tp0506,CHEMBL4128,Q02763,Tyrosine-protein kinase TIE-2,Homo sapiens,Enzyme,Kinase
tp0479,0.95,0.91,0.99,0.9891304347826086,0.9479166666666666,0.9942,0.9028938981432688,0.9376084757645596,0.6372958179524159,1.011687549018388e-12,100,tp0479,CHEMBL1795185,Q58F21,Bromodomain testis-specific protein,Homo sapiens,Epigenetic regulator,Reader
tp0049,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,1.0,0.9900495037128092,0.6688318198518358,0.6372311351197955,1.018690939115148e-12,100,tp0049,CHEMBL4235,P28845,11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,Enzyme,Oxidoreductase
tp0271,0.985,0.97,1.0,1.0,0.9847715736040608,0.999,0.9704367948586524,0.7920563328538966,0.6369762285428164,1.046749031767036e-12,100,tp0271,CHEMBL1936,P10721,Stem cell growth factor receptor,Homo sapiens,Enzyme,Kinase
tp0423,0.975,0.95,1.0,1.0,0.9743589743589745,0.998,0.9511897312113418,0.9388655039501388,0.6369212687099112,1.0528956488684161e-12,100,tp0423,CHEMBL5145,P15056,Serine/threonine-protein kinase B-raf,Homo sapiens,Enzyme,Kinase
tp0516,0.98,0.99,0.97,0.9705882352941176,0.9801980198019802,0.9997,0.9601920576192068,0.8191419303794486,0.6359739318229943,1.1644874980599266e-12,100,tp0516,CHEMBL2073,P07947,Tyrosine-protein kinase YES,Homo sapiens,Enzyme,Kinase
tp0817,0.9135802469135802,0.925,0.902439024390244,0.902439024390244,0.9135802469135802,0.973780487804878,0.8274390243902439,0.6380864669754164,0.635648083701998,1.0475457991071471e-05,40,tp0817,CHEMBL1895,P0AFI2,Topoisomerase IV subunit A,Escherichia coli K-12,Enzyme,Isomerase
tp0054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4957905240086346,0.6337856456550278,1.4676399404938049e-12,100,tp0054,CHEMBL6120,Q96S37,Solute carrier family 22 member 12,Homo sapiens,Transporter,Electrochemical transporter
tp0631,0.995,0.99,1.0,1.0,0.9949748743718592,0.9996,0.9900495037128092,0.3869962740029429,0.6311645095655982,1.931686751870001e-12,100,tp0631,CHEMBL2782,P35610,Acyl coenzyme A:cholesterol acyltransferase 1,Homo sapiens,Enzyme,Transferase
tp0006,0.98,0.96,1.0,1.0,0.979591836734694,0.9992,0.9607689228305228,0.6350977126383581,0.6311291871219303,1.938817433782098e-12,100,tp0006,CHEMBL2095180;CHEMBL4789,P35218;P35218,Carbonic anhydrase;Carbonic anhydrase VA,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Lyase;Lyase
tp0517,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,1.0,0.9900495037128092,0.5890276410051665,0.6302962556713154,2.1145221624651088e-12,100,tp0517,CHEMBL2028;CHEMBL2111436,P32745;P32745,Somatostatin receptor 3;Somatostatin receptor,Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor,Family A G protein-coupled receptor;Family A G protein-coupled receptor
tp0344,0.975,0.98,0.97,0.9702970297029704,0.9751243781094528,0.9861,0.9500475035627968,1.048190898464882,0.6286336522147526,2.512339366148981e-12,100,tp0344,CHEMBL2850,P49840,Glycogen synthase kinase-3 alpha,Homo sapiens,Enzyme,Kinase
tp0654,0.955,0.98,0.93,0.9333333333333332,0.9560975609756096,0.9964,0.9111396372656012,0.3590079678686538,0.6278417467851312,2.726341638727639e-12,100,tp0654,CHEMBL2095173,P51164,Potassium-transporting ATPase,Homo sapiens,Enzyme|Transporter,Hydrolase|Primary active transporter
tp0452,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.9997,0.9700485036378032,0.8704091650346704,0.6274351074207151,2.8429627248779527e-12,100,tp0452,CHEMBL4561,Q15761,Neuropeptide Y receptor type 5,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0407,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.9996,0.9700485036378032,1.1317334252456075,0.6270084125011024,2.97050795126318e-12,100,tp0407,CHEMBL5620,P28062,Proteasome subunit beta type-8,Homo sapiens,Enzyme,Protease
tp0355,0.975,0.99,0.96,0.9611650485436892,0.9753694581280788,0.9982,0.9504277887790924,0.7413658760705214,0.6263013435185155,3.1941099904156348e-12,100,tp0355,CHEMBL1955,P35916,Vascular endothelial growth factor receptor 3,Homo sapiens,Enzyme,Kinase
tp0706,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,0.9998,0.9900495037128092,1.3276712870209344,0.6259955195933239,3.2957777875111866e-12,100,tp0706,CHEMBL4338,P00491,Purine nucleoside phosphorylase,Homo sapiens,Enzyme,Transferase
tp0758,0.985,0.97,1.0,1.0,0.9847715736040608,0.9996,0.9704367948586524,0.5392847705382825,0.6258834918230829,3.3337960210234135e-12,100,tp0758,CHEMBL2414,P51679,C-C chemokine receptor type 4,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0519,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.4496461988977392,0.6251568773110828,3.5908570798127204e-12,100,tp0519,CHEMBL5939,Q9NZ08,Endoplasmic reticulum aminopeptidase 1,Homo sapiens,Enzyme,Protease
tp0060,0.985,0.97,1.0,1.0,0.9847715736040608,0.9997,0.9704367948586524,0.5922177555410858,0.6247282507844194,3.7513564954471126e-12,100,tp0060,CHEMBL1957,P08069,Insulin-like growth factor I receptor,Homo sapiens,Enzyme,Kinase
tp0020,0.98,0.96,1.0,1.0,0.979591836734694,0.9945,0.9607689228305228,0.6467772805658121,0.6247010069438478,3.761788614938006e-12,100,tp0020,CHEMBL224,P28223,Serotonin 2a (5-HT2a) receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0247,0.98,1.0,0.96,0.9615384615384616,0.9803921568627452,0.9926,0.9607689228305228,0.2760426269502031,0.6238118106969953,4.118068964544826e-12,100,tp0247,CHEMBL1075094,Q16236,Nuclear factor erythroid 2-related factor 2,Homo sapiens,Transcription factor,
tp0065,0.98,0.96,1.0,1.0,0.979591836734694,1.0,0.9607689228305228,0.939725589408248,0.6220224562023854,4.936279428883015e-12,100,tp0065,CHEMBL1907598;CHEMBL2111407;CHEMBL3660,P06756;P06756;P06756,Integrin alpha-V/beta-3;Integrin alpha-V/beta-1;Vitronectin receptor alpha,Homo sapiens;Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor;Membrane receptor,
